year,rank_share,journal_key,full_title,gwas_hits,total_articles,fraction_gwas
2017,110,Mutat Res Genet Toxicol Environ Mutagen,Mutation research. Genetic toxicology and environmental mutagenesis,2,65,0.030769
2017,111,Genome,Genome,3,98,0.030612
2017,112,Breed Sci,Breeding science,2,66,0.030303
2017,113,Immunogenetics,Immunogenetics,2,66,0.030303
2017,114,Dis Model Mech,Disease models & mechanisms,4,133,0.030075
2017,115,Breast Cancer Res,Breast cancer research : BCR,4,134,0.029851
2017,116,Genomics,Genomics,2,67,0.029851
2017,117,Aging (Albany NY),Aging,6,202,0.029703
2017,118,Curr Diab Rep,Current diabetes reports,4,138,0.028986
2017,119,Nat Methods,Nature methods,6,209,0.028708
2017,120,J Invest Dermatol,The Journal of investigative dermatology,13,460,0.028261
2017,121,J Psychiatr Res,Journal of psychiatric research,7,251,0.027888
2017,122,Plant Cell,The Plant cell,7,253,0.027668
2017,123,Mol Biol Evol,Molecular biology and evolution,8,291,0.027491
2017,124,Schizophr Res,Schizophrenia research,8,292,0.027397
2017,125,Pigment Cell Melanoma Res,Pigment cell & melanoma research,2,73,0.027397
2017,126,J Comput Biol,Journal of computational biology : a journal of computational molecular cell biology,3,110,0.027273
2017,127,New Phytol,The New phytologist,16,588,0.027211
2017,128,Mol Neurobiol,Molecular neurobiology,19,702,0.027066
2017,129,Curr Opin Genet Dev,Current opinion in genetics & development,3,111,0.027027
2017,130,J Exp Bot,Journal of experimental botany,13,485,0.026804
2017,131,Transl Res,Translational research : the journal of laboratory and clinical medicine,3,115,0.026087
2017,132,Addict Biol,Addiction biology,4,154,0.025974
2017,133,Mol Metab,Molecular metabolism,4,156,0.025641
2017,134,Gene,Gene,15,590,0.025424
2017,135,J Anim Sci,Journal of animal science,14,554,0.025271
2017,136,JAMA Psychiatry,JAMA psychiatry,7,277,0.025271
2017,137,Nervenarzt,Der Nervenarzt,5,198,0.025253
2017,138,Heredity (Edinb),Heredity,3,120,0.025000
2017,139,Genes Chromosomes Cancer,"Genes, chromosomes & cancer",2,80,0.025000
2017,140,J Genet Genomics,Journal of genetics and genomics = Yi chuan xue bao,2,80,0.025000
2017,141,Hum Mutat,Human mutation,5,201,0.024876
2017,142,Front Plant Sci,Frontiers in plant science,56,2259,0.024790
2017,143,Blood Cells Mol Dis,"Blood cells, molecules & diseases",2,81,0.024691
2017,144,Nat Neurosci,Nature neuroscience,6,244,0.024590
2017,145,Arthritis Res Ther,Arthritis research & therapy,7,288,0.024306
2017,146,Schizophr Bull,Schizophrenia bulletin,4,168,0.023810
2017,147,Gigascience,GigaScience,3,126,0.023810
2017,148,Open Biol,Open biology,3,127,0.023622
2017,149,Pediatr Obes,Pediatric obesity,2,86,0.023256
2017,150,Respir Res,Respiratory research,5,218,0.022936
2017,151,Int J Obes (Lond),International journal of obesity (2005),6,262,0.022901
2017,152,Front Cardiovasc Med,Frontiers in cardiovascular medicine,2,88,0.022727
2017,153,PLoS Med,PLoS medicine,6,273,0.021978
2017,154,Bipolar Disord,Bipolar disorders,2,91,0.021978
2017,155,Nord J Psychiatry,Nordic journal of psychiatry,2,91,0.021978
2017,156,Asian-Australas J Anim Sci,Asian-Australasian journal of animal sciences,5,229,0.021834
2017,157,Vet Dermatol,Veterinary dermatology,2,92,0.021739
2017,158,Curr Opin Rheumatol,Current opinion in rheumatology,2,93,0.021505
2017,159,Prog Mol Biol Transl Sci,Progress in molecular biology and translational science,2,93,0.021505
2017,160,Obesity (Silver Spring),"Obesity (Silver Spring, Md.)",7,327,0.021407
2017,161,Biom J,Biometrical journal. Biometrische Zeitschrift,2,94,0.021277
2017,162,Nat Rev Nephrol,Nature reviews. Nephrology,4,189,0.021164
2017,163,Adv Neurobiol,Advances in neurobiology,2,95,0.021053
2017,164,Expert Rev Respir Med,Expert review of respiratory medicine,2,95,0.021053
2017,165,J Gerontol A Biol Sci Med Sci,"The journals of gerontology. Series A, Biological sciences and medical sciences",6,287,0.020906
2017,166,Birth Defects Res,Birth defects research,3,144,0.020833
2017,167,Acta Gastroenterol Belg,Acta gastro-enterologica Belgica,2,96,0.020833
2017,168,Hepatol Commun,Hepatology communications,2,96,0.020833
2017,169,Biometrics,Biometrics,3,145,0.020690
2017,170,Am J Addict,The American journal on addictions,2,97,0.020619
2017,171,Dig Dis,"Digestive diseases (Basel, Switzerland)",2,97,0.020619
2017,172,Arthritis Rheumatol,"Arthritis & rheumatology (Hoboken, N.J.)",7,343,0.020408
2017,173,Int J Sports Med,International journal of sports medicine,3,147,0.020408
2017,174,EBioMedicine,EBioMedicine,8,393,0.020356
2017,175,Am J Epidemiol,American journal of epidemiology,7,346,0.020231
2017,176,Cell,Cell,11,544,0.020221
2017,177,Curr Neurol Neurosci Rep,Current neurology and neuroscience reports,2,99,0.020202
2017,178,Curr Hypertens Rep,Current hypertension reports,2,100,0.020000
2017,179,Nanotoxicology,Nanotoxicology,2,100,0.020000
2017,180,Nihon Rinsho,Nihon rinsho. Japanese journal of clinical medicine,2,100,0.020000
2017,181,Trends Mol Med,Trends in molecular medicine,2,100,0.020000
2017,182,Best Pract Res Clin Endocrinol Metab,Best practice & research. Clinical endocrinology & metabolism,1,50,0.020000
2017,183,Cancer Genet,Cancer genetics,1,50,0.020000
2017,184,Diabetol Int,Diabetology international,1,50,0.020000
2017,185,Cardiol Clin,Cardiology clinics,1,51,0.019608
2017,186,Curr Obes Rep,Current obesity reports,1,51,0.019608
2017,187,J Natl Med Assoc,Journal of the National Medical Association,1,51,0.019608
2017,188,Plant Physiol,Plant physiology,10,512,0.019531
2017,189,Dent Clin North Am,Dental clinics of North America,1,52,0.019231
2017,190,J Bioinform Comput Biol,Journal of bioinformatics and computational biology,1,52,0.019231
2017,191,Mol Biol Rep,Molecular biology reports,1,52,0.019231
2017,192,Neuropsychobiology,Neuropsychobiology,1,52,0.019231
2017,193,J Allergy Clin Immunol,The Journal of allergy and clinical immunology,11,575,0.019130
2017,194,PLoS Comput Biol,PLoS computational biology,12,630,0.019048
2017,195,J Mol Neurosci,Journal of molecular neuroscience : MN,3,158,0.018987
2017,196,Plant J,The Plant journal : for cell and molecular biology,7,370,0.018919
2017,197,Prostate,The Prostate,3,159,0.018868
2017,198,Protein Cell,Protein & cell,2,106,0.018868
2017,199,Proc Jpn Acad Ser B Phys Biol Sci,"Proceedings of the Japan Academy. Series B, Physical and biological sciences",1,53,0.018868
2017,200,J Pathol,The Journal of pathology,3,160,0.018750
2017,201,Nucleic Acids Res,Nucleic acids research,27,1447,0.018659
2017,202,J Alzheimers Dis,Journal of Alzheimer's disease : JAD,14,752,0.018617
2017,203,Comput Struct Biotechnol J,Computational and structural biotechnology journal,1,54,0.018519
2017,204,Eur J Med Res,European journal of medical research,1,54,0.018519
2017,205,New Microbiol,The new microbiologica,1,54,0.018519
2017,206,Reprod Biol,Reproductive biology,1,54,0.018519
2017,207,Cell Syst,Cell systems,3,163,0.018405
2017,208,Clin Sci (Lond),"Clinical science (London, England : 1979)",4,218,0.018349
2017,209,Brain Lang,Brain and language,2,109,0.018349
2017,210,Eur Urol Focus,European urology focus,2,109,0.018349
2017,211,J Natl Cancer Inst,Journal of the National Cancer Institute,5,273,0.018315
2017,212,AMIA Jt Summits Transl Sci Proc,AMIA Joint Summits on Translational Science proceedings. AMIA Joint Summits on Translational Science,1,55,0.018182
2017,213,Biomed Pap Med Fac Univ Palacky Olomouc Czech Repub,"Biomedical papers of the Medical Faculty of the University Palacky, Olomouc, Czechoslovakia",1,55,0.018182
2017,214,Blood Press,Blood pressure,1,55,0.018182
2017,215,Funct Integr Genomics,Functional & integrative genomics,1,55,0.018182
2017,216,Ortop Traumatol Rehabil,"Ortopedia, traumatologia, rehabilitacja",1,55,0.018182
2017,217,BMC Med,BMC medicine,4,224,0.017857
2017,218,J Lipid Res,Journal of lipid research,4,224,0.017857
2017,219,Mol Biosyst,Molecular bioSystems,4,224,0.017857
2017,220,Expert Opin Ther Targets,Expert opinion on therapeutic targets,2,112,0.017857
2017,221,Sleep Med Clin,Sleep medicine clinics,1,56,0.017857
2017,222,Wei Sheng Wu Xue Bao,Wei sheng wu xue bao = Acta microbiologica Sinica,1,56,0.017857
2017,223,Neuropsychopharmacology,Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology,5,284,0.017606
2017,224,J Intern Med,Journal of internal medicine,2,114,0.017544
2017,225,Cancer Gene Ther,Cancer gene therapy,1,57,0.017544
2017,226,Exp Oncol,Experimental oncology,1,57,0.017544
2017,227,Nat Rev Rheumatol,Nature reviews. Rheumatology,4,229,0.017467
2017,228,Clin Exp Allergy,Clinical and experimental allergy : journal of the British Society for Allergy and Clinical Immunology,3,172,0.017442
2017,229,Reprod Sci,"Reproductive sciences (Thousand Oaks, Calif.)",3,172,0.017442
2017,230,Biochim Biophys Acta Gene Regul Mech,Biochimica et biophysica acta. Gene regulatory mechanisms,2,116,0.017241
2017,231,Wellcome Open Res,Wellcome open research,2,116,0.017241
2017,232,Am J Alzheimers Dis Other Demen,American journal of Alzheimer's disease and other dementias,1,58,0.017241
2017,233,Retrovirology,Retrovirology,1,58,0.017241
2017,234,Phytopathology,Phytopathology,3,175,0.017143
2017,235,Cardiovasc Res,Cardiovascular research,4,234,0.017094
2017,236,Mol Oncol,Molecular oncology,2,118,0.016949
2017,237,Autoimmunity,Autoimmunity,1,59,0.016949
2017,238,Chromosoma,Chromosoma,1,59,0.016949
2017,239,Nurs Res,Nursing research,1,59,0.016949
2017,240,Gastroenterology,Gastroenterology,10,599,0.016694
2017,241,J Clin Invest,The Journal of clinical investigation,7,420,0.016667
2017,242,Nat Rev Neurol,Nature reviews. Neurology,3,180,0.016667
2017,243,Artif Intell Med,Artificial intelligence in medicine,1,60,0.016667
2017,244,Obes Facts,Obesity facts,1,60,0.016667
2017,245,Ann Neurol,Annals of neurology,4,241,0.016598
2017,246,Stat Methods Med Res,Statistical methods in medical research,3,181,0.016575
2017,247,Mech Ageing Dev,Mechanisms of ageing and development,2,122,0.016393
2017,248,Gastroenterol Clin North Am,Gastroenterology clinics of North America,1,61,0.016393
2017,249,J Pediatr Rehabil Med,Journal of pediatric rehabilitation medicine,1,61,0.016393
2017,250,Depress Anxiety,Depression and anxiety,2,123,0.016260
2017,251,J Toxicol Environ Health A,Journal of toxicology and environmental health. Part A,2,123,0.016260
2017,252,Gut,Gut,5,310,0.016129
2017,253,Bot Stud,Botanical studies,1,62,0.016129
2017,254,Prog Neuropsychopharmacol Biol Psychiatry,Progress in neuro-psychopharmacology & biological psychiatry,3,188,0.015957
2017,255,RNA Biol,RNA biology,3,188,0.015957
2017,256,JAMA Neurol,JAMA neurology,5,315,0.015873
2017,257,J Stud Alcohol Drugs,Journal of studies on alcohol and drugs,2,126,0.015873
2017,258,Acta Virol,Acta virologica,1,63,0.015873
2017,259,Curr Opin Endocrinol Diabetes Obes,"Current opinion in endocrinology, diabetes, and obesity",1,63,0.015873
2017,260,Int Rev Psychiatry,"International review of psychiatry (Abingdon, England)",1,63,0.015873
2017,261,Biomed Environ Sci,Biomedical and environmental sciences : BES,2,127,0.015748
2017,262,Semin Immunopathol,Seminars in immunopathology,1,64,0.015625
2017,263,Trends Parasitol,Trends in parasitology,2,129,0.015504
2017,264,C R Biol,Comptes rendus biologies,1,65,0.015385
2017,265,Environ Mol Mutagen,Environmental and molecular mutagenesis,1,65,0.015385
2017,266,J Interferon Cytokine Res,Journal of interferon & cytokine research : the official journal of the International Society for Interferon and Cytokine Research,1,65,0.015385
2017,267,Mol Syst Biol,Molecular systems biology,1,65,0.015385
2017,268,PLoS Biol,PLoS biology,4,261,0.015326
2017,269,Lancet Neurol,The Lancet. Neurology,4,262,0.015267
2017,270,Nat Commun,Nature communications,69,4535,0.015215
2017,271,Pediatr Diabetes,Pediatric diabetes,2,132,0.015152
2017,272,Bone,Bone,4,266,0.015038
2017,273,Animal,Animal : an international journal of animal bioscience,4,267,0.014981
2017,274,Exp Mol Med,Experimental & molecular medicine,2,134,0.014925
2017,275,J Clin Transl Sci,Journal of clinical and translational science,1,67,0.014925
2017,276,Parkinsons Dis,Parkinson's disease,1,67,0.014925
2017,277,Genet Med,Genetics in medicine : official journal of the American College of Medical Genetics,3,202,0.014851
2017,278,BMC Evol Biol,BMC evolutionary biology,4,270,0.014815
2017,279,Calcif Tissue Int,Calcified tissue international,2,135,0.014815
2017,280,DNA Cell Biol,DNA and cell biology,2,135,0.014815
2017,281,Curr Opin Oncol,Current opinion in oncology,1,68,0.014706
2017,282,Innate Immun,Innate immunity,1,68,0.014706
2017,283,Nihon Rinsho Meneki Gakkai Kaishi,Nihon Rinsho Men'eki Gakkai kaishi = Japanese journal of clinical immunology,1,68,0.014706
2017,284,Brain Nerve,Brain and nerve = Shinkei kenkyu no shinpo,2,137,0.014599
2017,285,Plant Physiol Biochem,Plant physiology and biochemistry : PPB,5,344,0.014535
2017,286,IEEE/ACM Trans Comput Biol Bioinform,IEEE/ACM transactions on computational biology and bioinformatics,2,138,0.014493
2017,287,J Comp Eff Res,Journal of comparative effectiveness research,1,69,0.014493
2017,288,Cancer Discov,Cancer discovery,4,278,0.014388
2017,289,Sci Data,Scientific data,3,210,0.014286
2017,290,Int J Biol Sci,International journal of biological sciences,2,140,0.014286
2017,291,J Diabetes,Journal of diabetes,2,140,0.014286
2017,292,Curr Hematol Malig Rep,Current hematologic malignancy reports,1,70,0.014286
2017,293,J Pineal Res,Journal of pineal research,1,70,0.014286
2017,294,Genes Dev,Genes & development,3,211,0.014218
2017,295,Nephrol Dial Transplant,"Nephrology, dialysis, transplantation : official publication of the European Dialysis and Transplant Association - European Renal Association",5,353,0.014164
2017,296,Alzheimers Dement (Amst),"Alzheimer's & dementia (Amsterdam, Netherlands)",1,71,0.014085
2017,297,Biogerontology,Biogerontology,1,71,0.014085
2017,298,Cancer Med,Cancer medicine,4,285,0.014035
2017,299,Blood Adv,Blood advances,4,288,0.013889
2017,300,J Bone Miner Res,Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,4,288,0.013889
2017,301,Mol Genet Metab,Molecular genetics and metabolism,2,144,0.013889
2017,302,Clin Epidemiol,Clinical epidemiology,1,72,0.013889
2017,303,Curr Opin Gastroenterol,Current opinion in gastroenterology,1,72,0.013889
2017,304,Immunol Invest,Immunological investigations,1,72,0.013889
2017,305,Hypertension,"Hypertension (Dallas, Tex. : 1979)",5,361,0.013850
2017,306,Genome Biol Evol,Genome biology and evolution,4,289,0.013841
2017,307,Stem Cells,"Stem cells (Dayton, Ohio)",3,217,0.013825
2017,308,BMC Syst Biol,BMC systems biology,2,146,0.013699
2017,309,Cardiovasc Pathol,Cardiovascular pathology : the official journal of the Society for Cardiovascular Pathology,1,73,0.013699
2017,310,Curr Mol Med,Current molecular medicine,1,73,0.013699
2017,311,J Clin Densitom,Journal of clinical densitometry : the official journal of the International Society for Clinical Densitometry,1,73,0.013699
2017,312,Acta Diabetol,Acta diabetologica,2,147,0.013605
2017,313,Aging Cell,Aging cell,2,147,0.013605
2017,314,Neuroendocrinology,Neuroendocrinology,1,74,0.013514
2017,315,Brain,Brain : a journal of neurology,5,375,0.013333
2017,316,Semin Perinatol,Seminars in perinatology,1,75,0.013333
2017,317,Trends Endocrinol Metab,Trends in endocrinology and metabolism: TEM,1,75,0.013333
2017,318,Circ Res,Circulation research,6,452,0.013274
2017,319,J Immunol Res,Journal of immunology research,3,226,0.013274
2017,320,Andrology,Andrology,2,151,0.013245
2017,321,Kidney Int Rep,Kidney international reports,2,151,0.013245
2017,322,Neurol Res,Neurological research,2,151,0.013245
2017,323,Int J Neurosci,The International journal of neuroscience,2,152,0.013158
2017,324,Biomed Khim,Biomeditsinskaia khimiia,1,76,0.013158
2017,325,Braz J Psychiatry,"Revista brasileira de psiquiatria (Sao Paulo, Brazil : 1999)",1,76,0.013158
2017,326,Alcohol Clin Exp Res,"Alcoholism, clinical and experimental research",3,229,0.013100
2017,327,Am J Psychiatry,The American journal of psychiatry,3,229,0.013100
2017,328,Ann N Y Acad Sci,Annals of the New York Academy of Sciences,3,229,0.013100
2017,329,Hematol Oncol,Hematological oncology,2,154,0.012987
